,iShares Russell 1000 Value ETF (IWD),iShares Russell 1000 Growth ETF (IWF),iShares Russell 2000 Growth ETF (IWO),iShares Russell 2000 Value ETF (IWN),iShares MSCI EAFE ETF (EFA),iShares TIPS Bond ETF (TIP),SPDR Gold Trust (GLD),Vanguard REIT ETF (VNQ)
2005-09-20,50.55377960205078,41.38899612426758,61.262081146240234,50.63591384887695,38.89346694946289,71.06648254394531,46.22999954223633,33.09218978881836
2005-09-21,50.085296630859375,40.977622985839844,60.268890380859375,49.833152770996094,38.93438720703125,71.465576171875,47.060001373291016,32.3622932434082
2005-09-22,50.143863677978516,41.25466537475586,60.395286560058594,50.095584869384766,38.89346694946289,71.48590850830078,46.36000061035156,32.53790283203125
2005-09-23,50.12620544433594,41.28746795654297,60.93312072753906,50.48008728027344,38.72983169555664,71.13416290283203,46.279998779296875,32.565345764160156
2005-09-26,50.19983673095703,41.354774475097656,61.33082962036133,50.73589324951172,39.152587890625,70.97183227539062,46.56999969482422,32.82402420043945
2005-09-27,50.266136169433594,41.34634780883789,61.20428466796875,50.542083740234375,39.0025749206543,71.1138687133789,46.25,32.74075698852539
2005-09-28,50.42083740234375,41.354774475097656,61.20428466796875,50.317298889160156,39.404869079589844,71.39118957519531,46.79999923706055,32.424339294433594
2005-09-29,50.70071792602539,41.708091735839844,61.809913635253906,50.99169158935547,39.87535858154297,71.32353973388672,47.099998474121094,33.02942657470703
2005-09-30,50.708099365234375,41.91840362548828,62.189552307128906,51.10798263549805,39.616249084472656,71.20854949951172,46.70000076293945,33.55678176879883
2005-10-01,,,,,,,,
2005-10-03,50.708099365234375,41.89313507080078,62.64149856567383,51.40254592895508,39.47987747192383,70.73570251464844,46.41999816894531,33.45687484741211
2005-10-04,49.99359893798828,41.55666732788086,61.73759841918945,50.6196174621582,39.22077560424805,70.68138122558594,46.45000076293945,32.8906364440918
2005-10-05,49.264339447021484,41.00987243652344,60.182865142822266,49.41032791137695,38.879844665527344,70.66778564453125,46.36000061035156,32.37992858886719
2005-10-06,49.072837829589844,40.84161376953125,59.57723617553711,49.162269592285156,38.69573974609375,70.47785186767578,47.209999084472656,32.335533142089844
2005-10-07,49.22752380371094,40.900508880615234,59.965919494628906,49.472354888916016,38.83211135864258,70.59320068359375,47.36000061035156,32.0024528503418
2005-10-10,48.70452880859375,40.65654373168945,59.29702377319336,49.069244384765625,38.64118957519531,70.67462158203125,47.369998931884766,31.591665267944336
2005-10-11,48.69715881347656,40.555599212646484,58.492549896240234,48.36382293701172,38.68891906738281,70.4574966430664,47.38999938964844,31.45289421081543
2005-10-12,48.21835708618164,40.2275276184082,57.44398498535156,47.72817611694336,38.4298095703125,70.22687530517578,46.849998474121094,30.886676788330078
2005-10-13,48.07841491699219,40.32004928588867,57.651893615722656,47.99173355102539,38.347984313964844,70.19291687011719,47.02000045776367,30.89221954345703
2005-10-14,48.55720520019531,40.64813232421875,58.79083251953125,48.72041702270508,38.709381103515625,70.34217071533203,46.79999923706055,31.60831642150879
2005-10-17,48.77082443237305,40.83320999145508,58.94449996948242,48.7126579284668,38.320709228515625,70.47785186767578,47.2599983215332,31.791513442993164
2005-10-18,48.159423828125,40.54719543457031,58.16712188720703,48.1080207824707,37.87749481201172,70.52536010742188,47.0,31.486196517944336
2005-10-19,48.79291534423828,41.1949348449707,59.31510925292969,49.084747314453125,38.18434524536133,70.53213500976562,46.34000015258789,31.841482162475586
2005-10-20,47.73957061767578,40.64813232421875,58.34791946411133,48.294063568115234,37.311553955078125,70.48465728759766,45.97999954223633,31.336313247680664
2005-10-21,48.0489387512207,40.892093658447266,58.7546501159668,48.7591667175293,37.475196838378906,70.70855712890625,46.52000045776367,31.636075973510742
2005-10-24,48.88867950439453,41.40524673461914,59.97496795654297,49.8056526184082,38.061607360839844,70.40324401855469,46.38999938964844,32.28001403808594
2005-10-25,48.903411865234375,41.22016525268555,59.74897384643555,49.4490852355957,38.102516174316406,70.0368881225586,47.060001373291016,32.146785736083984
2005-10-26,48.7781982421875,41.02669143676758,59.43260955810547,49.00722885131836,38.03432846069336,69.82653045654297,46.93000030517578,31.81926155090332
2005-10-27,48.33622360229492,40.555599212646484,58.031532287597656,48.208778381347656,37.959320068359375,70.11149597167969,47.18000030517578,31.4750919342041
2005-10-28,49.065460205078125,41.00987243652344,58.736602783203125,48.95297622680664,38.286617279052734,70.08431243896484,47.220001220703125,32.424339294433594
2005-10-31,49.22752380371094,41.33795166015625,59.387428283691406,49.41807174682617,38.35480880737305,70.27434539794922,46.400001525878906,32.59086990356445
2005-11-01,49.411678314208984,41.354774475097656,59.812255859375,49.751407623291016,38.682098388671875,70.26888275146484,45.72999954223633,31.869230270385742
2005-11-02,49.86834716796875,41.708091735839844,60.96927261352539,50.63511276245117,39.213951110839844,70.1325912475586,46.130001068115234,32.16344451904297
2005-11-03,49.919925689697266,42.04458236694336,61.33082962036133,50.67387771606445,39.19350051879883,70.02362060546875,45.959999084472656,32.069061279296875
2005-11-04,49.89046859741211,42.12870788574219,61.28565979003906,50.59634780883789,38.83211135864258,69.96905517578125,45.5099983215332,31.88588523864746
2005-11-07,49.88310623168945,42.18759536743164,61.448333740234375,50.759159088134766,39.057125091552734,70.19395446777344,45.77000045776367,32.035762786865234
2005-11-08,49.88310623168945,42.09505844116211,61.37605285644531,50.573097229003906,38.9616584777832,70.32341003417969,45.90999984741211,31.946937561035156
2005-11-09,49.942039489746094,42.07822799682617,61.47549057006836,50.68937301635742,38.93438720703125,69.96224975585938,46.560001373291016,32.307777404785156
2005-11-10,50.192474365234375,42.5661506652832,61.701454162597656,51.03821563720703,38.88665771484375,70.11898803710938,46.47999954223633,33.073829650878906
2005-11-11,50.465023040771484,42.65866470336914,62.03590393066406,51.31727981567383,39.09122085571289,70.2143783569336,46.79999923706055,33.207054138183594
2005-11-14,50.39136505126953,42.57456588745117,61.90031433105469,51.146751403808594,38.85938262939453,69.73066711425781,46.619998931884766,33.1793098449707
2005-11-15,50.09672164916992,42.557735443115234,61.0687141418457,50.41031265258789,38.64799880981445,69.93499755859375,46.65999984741211,33.162654876708984
2005-11-16,50.18510055541992,42.65026092529297,61.141029357910156,50.33278274536133,38.57981872558594,70.34382629394531,47.779998779296875,32.973915100097656
2005-11-17,50.5386848449707,42.99516296386719,62.31611633300781,51.146751403808594,39.2412223815918,70.42558288574219,48.47999954223633,33.51791763305664
2005-11-18,50.929100036621094,43.180233001708984,62.80424880981445,51.472320556640625,39.51396942138672,70.29609680175781,48.459999084472656,33.640045166015625
2005-11-21,51.20164489746094,43.39895248413086,63.54545593261719,51.999454498291016,39.568519592285156,70.37108612060547,48.9900016784668,33.80656814575195
2005-11-22,51.50364303588867,43.64291000366211,63.84374237060547,52.16999435424805,39.69807434082031,70.65038299560547,49.31999969482422,34.23957824707031
2005-11-23,51.81300354003906,43.79433822631836,63.89794921875,52.34052658081055,39.88899612426758,70.3779067993164,49.150001525878906,34.38945007324219
2005-11-24,,,,,,,,
2005-11-25,51.82039260864258,43.87846755981445,63.97932434082031,52.28627014160156,39.50715637207031,70.61634063720703,49.41999816894531,34.506038665771484
2005-11-28,51.48154830932617,43.525150299072266,62.768062591552734,51.588592529296875,39.60943603515625,70.7662353515625,49.7400016784668,34.12855911254883
2005-11-29,51.422611236572266,43.48307418823242,63.01213073730469,51.704864501953125,39.54805374145508,70.4119644165039,49.79999923706055,34.150753021240234
2005-11-30,51.10586929321289,43.26436996459961,63.238128662109375,51.89866256713867,39.2412223815918,70.3982925415039,49.099998474121094,33.94536590576172
2005-12-01,51.59203338623047,43.819583892822266,64.44937133789062,52.82888412475586,39.97763442993164,70.23294067382812,50.16999816894531,34.43941879272461
2005-12-02,51.636207580566406,43.87846755981445,64.63916015625,52.867652893066406,40.12763977050781,70.26046752929688,50.31999969482422,34.267333984375
2005-12-05,51.562564849853516,43.72702407836914,64.44032287597656,52.49555206298828,40.30493927001953,70.21913146972656,50.779998779296875,34.139652252197266
2005-12-06,51.650970458984375,43.79433822631836,64.53972625732422,52.55758285522461,40.42767333984375,70.42589569091797,50.88999938964844,34.028621673583984
2005-12-07,51.378421783447266,43.61767578125,64.18721771240234,52.317264556884766,40.161739349365234,70.15709686279297,51.31999969482422,33.85098648071289
2005-12-08,51.378421783447266,43.53355026245117,64.2505111694336,52.418033599853516,40.154911041259766,70.45345306396484,51.900001525878906,34.106346130371094
2005-12-09,51.45207595825195,43.71862030029297,64.55783081054688,52.65835189819336,40.557220458984375,70.2053451538086,52.400001525878906,34.19516372680664
2005-12-12,51.4668083190918,43.76908493041992,64.7386245727539,52.77463912963867,41.06861877441406,70.23294067382812,52.560001373291016,34.217369079589844
2005-12-13,51.93086624145508,43.89528274536133,64.68437194824219,52.90641403198242,41.266353607177734,70.3638687133789,51.650001525878906,34.38389587402344
2005-12-14,52.15184783935547,44.055118560791016,64.58494567871094,52.859901428222656,41.24590301513672,70.6464614868164,50.349998474121094,34.45051193237305
2005-12-15,51.975059509277344,43.95417022705078,64.17819213867188,52.30177307128906,40.86406326293945,70.6464614868164,50.2400016784668,34.189605712890625
2005-12-16,51.857200622558594,43.9205207824707,63.861793518066406,52.11573028564453,41.184532165527344,70.69469451904297,50.09000015258789,34.31174850463867
2005-12-19,51.6804313659668,43.432594299316406,62.95791244506836,51.511077880859375,41.109535217285156,70.74983215332031,50.220001220703125,33.86209487915039
2005-12-20,51.650970458984375,43.47465896606445,62.95791244506836,51.472320556640625,41.11635208129883,70.71537780761719,49.040000915527344,33.906497955322266
2005-12-21,51.73198318481445,43.55037307739258,63.90701675415039,51.8521842956543,41.3140869140625,70.6464614868164,49.369998931884766,34.11190414428711
2005-12-22,52.02414321899414,43.849788665771484,64.32508087158203,52.27448654174805,41.55274200439453,70.79804229736328,50.13999938964844,34.30619430541992
2005-12-23,52.01673126220703,43.94256591796875,64.53324127197266,52.336814880371094,41.53190231323242,71.09444427490234,50.119998931884766,34.422760009765625
2005-12-26,,,,,,,,
2005-12-27,51.51250076293945,43.42808151245117,63.573978424072266,51.806968688964844,41.14991760253906,71.17717742919922,50.63999938964844,34.267127990722656
2005-12-28,51.61631774902344,43.571468353271484,63.754966735839844,51.955020904541016,41.44856643676758,71.02217864990234,51.470001220703125,34.227230072021484
2005-12-29,51.401275634765625,43.385902404785156,63.52873611450195,51.736846923828125,41.46244812011719,71.14672088623047,51.470001220703125,34.05051803588867
2005-12-30,51.186256408691406,43.02323532104492,63.04005432128906,51.37062454223633,41.27494430541992,71.12600708007812,51.58000183105469,33.95358657836914
2006-01-01,,,,,,,,
2006-01-02,,,,,,,,
2006-01-03,52.1872673034668,43.77388381958008,64.34319305419922,52.383567810058594,42.65702438354492,71.27815246582031,53.119998931884766,34.63767623901367
2006-01-04,52.42454528808594,44.01847457885742,64.81380462646484,52.64848327636719,43.01121520996094,71.28506469726562,53.29999923706055,34.89420700073242
2006-01-05,52.43939208984375,43.993186950683594,65.13957214355469,52.82769012451172,42.7959098815918,71.07755279541016,52.34000015258789,35.162147521972656
2006-01-06,52.82494354248047,44.440189361572266,65.96306610107422,53.28738021850586,43.37236404418945,71.04291534423828,53.720001220703125,35.492801666259766
2006-01-09,53.01775360107422,44.651058197021484,66.56942749023438,53.661399841308594,43.39319610595703,71.12600708007812,54.599998474121094,35.79493713378906
2006-01-10,53.08448791503906,44.651058197021484,67.06714630126953,54.15226745605469,43.004276275634766,70.96684265136719,54.060001373291016,36.011573791503906
2006-01-11,53.262454986572266,44.74383544921875,67.10338592529297,54.14447784423828,43.37236404418945,70.85619354248047,54.529998779296875,36.068565368652344
2006-01-12,52.92136001586914,44.51610565185547,66.90424346923828,53.86397933959961,43.01816177368164,71.13286590576172,54.43000030517578,35.96595001220703
2006-01-13,53.121578216552734,44.44862365722656,66.76853942871094,53.94188690185547,43.184844970703125,71.32659149169922,55.439998626708984,35.521297454833984
2006-01-16,,,,,,,,
2006-01-17,52.96586608886719,44.263084411621094,66.46083068847656,53.63022232055664,42.64312744140625,71.49261474609375,55.2599983215332,35.37877655029297
2006-01-18,52.83238220214844,44.0775260925293,66.27078247070312,53.661399841308594,42.066680908203125,71.45800018310547,54.06999969482422,35.373077392578125
2006-01-19,53.054840087890625,44.237770080566406,67.49250793457031,54.269161224365234,42.5458984375,71.4027328491211,55.59000015258789,35.8177375793457
2006-01-20,52.276248931884766,43.3521614074707,66.68708038330078,53.84060287475586,41.899993896484375,71.53411102294922,55.20000076293945,35.46997833251953
2006-01-23,52.3949089050293,43.36903762817383,66.6599349975586,53.9886360168457,42.48339080810547,71.4234390258789,55.77000045776367,35.62961196899414
2006-01-24,52.624752044677734,43.54615020751953,67.43818664550781,54.61195755004883,42.69868469238281,71.25051879882812,55.72999954223633,35.89755630493164
2006-01-25,52.60992431640625,43.385902404785156,67.58300018310547,54.86910629272461,42.84453201293945,70.80082702636719,56.13999938964844,35.92034149169922
2006-01-26,52.86945724487305,43.59675979614258,68.82279968261719,55.445701599121094,43.351531982421875,70.7316665649414,55.880001068115234,36.040069580078125
2006-01-27,53.321773529052734,43.97630310058594,69.19383239746094,55.64827346801758,43.580718994140625,70.91848754882812,55.630001068115234,36.44480895996094
2006-01-30,53.4700813293457,44.04378890991211,69.11236572265625,55.47686767578125,43.615447998046875,70.90460968017578,56.68000030517578,36.41631317138672
2006-01-31,53.0919075012207,43.60520553588867,68.68705749511719,55.359981536865234,43.65711975097656,71.14672088623047,56.70000076293945,36.51323318481445
2006-02-01,53.425601959228516,44.0606575012207,69.54680633544922,55.85863494873047,43.78907012939453,70.93228149414062,56.70000076293945,36.684242248535156
2006-02-02,52.88428497314453,43.57989501953125,68.58748626708984,55.14960479736328,43.29597091674805,70.93919372558594,56.97999954223633,36.42771530151367
2006-02-03,52.506126403808594,43.30998992919922,68.27981567382812,54.947017669677734,43.184844970703125,71.28506469726562,56.5,36.108463287353516
2006-02-06,52.77305603027344,43.31842041015625,68.84089660644531,55.359981536865234,43.122337341308594,71.33345794677734,56.720001220703125,36.24529266357422
2006-02-07,52.305908203125,42.91359329223633,67.71874237060547,54.62757110595703,42.8028678894043,71.00142669677734,54.599998474121094,35.96025466918945
2006-02-08,52.75080871582031,43.326866149902344,68.16217803955078,55.00934982299805,42.95566177368164,70.8700180053711,54.83000183105469,35.80063247680664
2006-02-09,52.698909759521484,43.31842041015625,67.71874237060547,54.55741882324219,43.039005279541016,71.02914428710938,56.18000030517578,35.97166442871094
2006-02-10,52.787906646728516,43.43650817871094,67.60106658935547,54.5340690612793,42.941776275634766,70.73861694335938,54.790000915527344,36.00585174560547
2006-02-13,52.64700698852539,43.242523193359375,67.0581283569336,54.23019027709961,42.64312744140625,70.70401763916016,53.720001220703125,36.057167053222656
2006-02-14,53.114158630371094,43.697975158691406,67.75493621826172,54.985965728759766,43.11539840698242,70.38578796386719,54.4900016784668,36.256683349609375
2006-02-15,53.31437683105469,43.80762481689453,68.41558074951172,55.34440612792969,42.726470947265625,70.4549789428711,53.7599983215332,36.57593536376953
2006-02-16,53.68513488769531,44.10283279418945,69.04901885986328,55.811893463134766,43.1362419128418,70.66941833496094,54.52000045776367,36.82106018066406
2006-02-17,53.796348571777344,44.03535079956055,68.78661346435547,55.7261848449707,43.01121520996094,71.05677032470703,54.959999084472656,37.21440887451172
2006-02-20,,,,,,,,
2006-02-21,53.714786529541016,43.76544189453125,68.59656524658203,55.578147888183594,43.01816177368164,70.90460968017578,55.119998931884766,37.168819427490234
